master_name,master_file_path,created_by_proc_name,created_by_proc_path,used_in_proc_name,used_in_proc_path
LEG_OD_04_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_04_yvr_data.mas,FC_Data_04_YVR_PIL_Customs.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_04_YVR_PIL_Customs.fex,,
LEG_OD_04_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_04_yyc_data.mas,FC_Data_04_YYC_PIL_Customs.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_04_YYC_PIL_Customs.fex,,
LEG_OD_04_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_04_yyc_data.mas,FC_Data_04_YYC_PIL_Customs.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_04_YYC_PIL_Customs.fex,,
LEG_OD_04_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_04_yyz_data.mas,FC_Data_04_YYZ_PIL_Customs.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_04_YYZ_PIL_Customs.fex,,
LEG_OD_04_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_04_yyz_data.mas,FC_Data_04_YYZ_PIL_Customs.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_04_YYZ_PIL_Customs.fex,,
LEG_OD_05_ITPCF_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_itpcf_data.mas,FC_Data_05_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_VOLUMES\FC_Data_05_ITPCF.fex,,
LEG_OD_05_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_yul_data.mas,FC_Data_05_YUL_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_05_YUL_ITPCF.fex,,
LEG_OD_05_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_yul_data.mas,FC_Data_05_YUL_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_05_YUL_ITPCF.fex,,
LEG_OD_05_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_yvr_data.mas,FC_Data_05_YVR_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_05_YVR_ITPCF.fex,,
LEG_OD_05_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_yvr_data.mas,FC_Data_05_YVR_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_05_YVR_ITPCF.fex,,
LEG_OD_05_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_yyc_data.mas,FC_Data_05_YYC_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_05_YYC_ITPCF.fex,,
LEG_OD_05_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_yyc_data.mas,FC_Data_05_YYC_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_05_YYC_ITPCF.fex,,
LEG_OD_05_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_yyz_data.mas,FC_Data_05_YYZ_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_05_YYZ_ITPCF.fex,,
LEG_OD_05_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_05_yyz_data.mas,FC_Data_05_YYZ_ITPCF.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_05_YYZ_ITPCF.fex,,
LEG_OD_06A_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06a_yul_data.mas,FC_Data_06A_YUL_SPIL_ITD.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_06A_YUL_SPIL_ITD.fex,,
LEG_OD_06A_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06a_yul_data.mas,FC_Data_06A_YUL_ITD_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_06A_YUL_ITD_SPIL.fex,,
LEG_OD_06A_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06a_yyc_data.mas,FC_Data_06A_YYC_SPIL_ITD.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_06A_YYC_SPIL_ITD.fex,,
LEG_OD_06A_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06a_yyc_data.mas,FC_Data_06A_YYC_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_06A_YYC_SPIL.fex,,
LEG_OD_06B_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06b_yul_data.mas,FC_Data_06B_YUL_SPIL_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_06B_YUL_SPIL_ITI.fex,,
LEG_OD_06B_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06b_yul_data.mas,FC_Data_06B_YUL_ITI_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_06B_YUL_ITI_SPIL.fex,,
LEG_OD_06B_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06b_yyc_data.mas,FC_Data_06B_YYC_SPIL_ITD.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_06B_YYC_SPIL_ITD.fex,,
LEG_OD_06B_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06b_yyc_data.mas,FC_Data_06B_YYC_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_06B_YYC_SPIL.fex,,
LEG_OD_06_OSS_SPIL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06_oss_spil_data.mas,FC_Data_06_OSS_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_VOLUMES\FC_Data_06_OSS_SPIL.fex,,
LEG_OD_06_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06_yvr_data.mas,FC_Data_06_YVR_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_06_YVR_SPIL.fex,,
LEG_OD_06_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06_yvr_data.mas,FC_Data_06_YVR_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_06_YVR_SPIL.fex,,
LEG_OD_06_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06_yyz_data.mas,FC_Data_06_YYZ_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_06_YYZ_SPIL.fex,,
LEG_OD_06_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_06_yyz_data.mas,FC_Data_06_YYZ_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_06_YYZ_SPIL.fex,,
LEG_OD_07A_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07a_yul_data.mas,FC_Data_07A_YUL_SPIL_ITD.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_07A_YUL_SPIL_ITD.fex,,
LEG_OD_07A_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07a_yyc_data.mas,FC_Data_07A_YYC_SPIL_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_07A_YYC_SPIL_ITI.fex,,
LEG_OD_07B_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07b_yul_data.mas,FC_Data_07B_YUL_SPIL_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_07B_YUL_SPIL_ITI.fex,,
LEG_OD_07B_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07b_yyc_data.mas,FC_Data_07B_YYC_SPIL_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_07B_YYC_SPIL_ITI.fex,,
LEG_OD_07_NON_OSS_SPIL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07_non_oss_spil_data.mas,FC_Data_07_NON_OSS_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_VOLUMES\FC_Data_07_NON_OSS_SPIL.fex,,
LEG_OD_07_YUL_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07_yul_data.mas,FC_Data_07_YUL_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_07_YUL_SPIL.fex,,
LEG_OD_07_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07_yvr_data.mas,FC_Data_07_YVR_SPIL_ITD.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_07_YVR_SPIL_ITD.fex,,
LEG_OD_07_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07_yvr_data.mas,FC_Data_07_YVR_DTF4.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_07_YVR_DTF4.fex,,
LEG_OD_07_YYC_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07_yyc_data.mas,FC_Data_07_YYC_ITI_OSS.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_07_YYC_ITI_OSS.fex,,
LEG_OD_07_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07_yyz_data.mas,FC_Data_07_YYZ_SPIL_ITD.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_07_YYZ_SPIL_ITD.fex,,
LEG_OD_07_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_07_yyz_data.mas,FC_Data_07_YYZ_SPIL.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_07_YYZ_SPIL.fex,,
LEG_OD_08_DOM_TO_INT_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_08_dom_to_int_data.mas,FC_Data_08_DOM_to_INT.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_VOLUMES\FC_Data_08_DOM_to_INT.fex,,
LEG_OD_10_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_10_yvr_data.mas,FC_Data_10_YVR_SPIL_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_10_YVR_SPIL_ITI.fex,,
LEG_OD_10_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_10_yvr_data.mas,FC_Data_10_YVR_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_10_YVR_ITI.fex,,
LEG_OD_10_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_10_yyz_data.mas,FC_Data_10_YYZ_SPIL_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_10_YYZ_SPIL_ITI.fex,,
LEG_OD_10_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_10_yyz_data.mas,FC_Data_10_YYZ_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_10_YYZ_ITI.fex,,
LEG_OD_11_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_11_yvr_data.mas,FC_Data_11_YVR_SPIL_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_11_YVR_SPIL_ITI.fex,,
LEG_OD_11_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_11_yvr_data.mas,FC_Data_11_YVR_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_11_YVR_ITI.fex,,
LEG_OD_11_YVR_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_11_yvr_data.mas,FC_Data_11_YVR_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\High_Value_Customer_Report\FC_Data_11_YVR_ITI.fex,,
LEG_OD_11_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_11_yyz_data.mas,FC_Data_11_YYZ_SPIL_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_11_YYZ_SPIL_ITI.fex,,
LEG_OD_11_YYZ_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_11_yyz_data.mas,FC_Data_11_YYZ_ITI.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_11_YYZ_ITI.fex,,
LEG_OD_PAX_FORECAST_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_pax_forecast_data.mas,FC_Data_00_Forecast_Extract.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_VOLUMES\FC_Data_00_Forecast_Extract.fex,,
LEG_OD_PAX_FORECAST_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_pax_forecast_data.mas,FC_Data_00_Forecast_Extract_v2.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_00_Forecast_Extract_v2.fex,,
LEG_OD_PAX_FORECAST_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_pax_forecast_data.mas,FC_Data_00_Forecast_Extract_v2.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_00_Forecast_Extract_v2.fex,,
LEG_OD_RATIO_DIST,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_ratio_dist.mas,FC_Data_00_Earliness_Dist.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_VOLUMES\FC_Data_00_Earliness_Dist.fex,,
LEG_OD_RATIO_DIST,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_ratio_dist.mas,FC_Data_00_Earliness_Dist.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\FC_Data_00_Earliness_Dist.fex,,
LEG_OD_RATIO_DIST,output\EDA\EDASERVE\ops_analytics\data\hold\ops\leg_od_ratio_dist.mas,FC_Data_00_Earliness_Dist.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Customer_Reports\AC_PAX_Volume_Forecast\phase_1_backup\FC_Data_00_Earliness_Dist.fex,,
LVL0,output\EDA\EDASERVE\ops_analytics\data\hold\ops\lvl0.mas,,,,
LVL1,output\EDA\EDASERVE\ops_analytics\data\hold\ops\lvl1.mas,,,,
LVL2,output\EDA\EDASERVE\ops_analytics\data\hold\ops\lvl2.mas,,,,
LVL3,output\EDA\EDASERVE\ops_analytics\data\hold\ops\lvl3.mas,,,,
MISCNX_REPORT_AGG_DATA_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\ops\miscnx_report_agg_data_hold.mas,,,,
MTC_GRND_DAMAGE_FINAL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\mtc_grnd_damage_final.mas,mtc_data_07_grnd_dmg.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Misc_Reports\MTC_Operations_Summary\mtc_data_07_grnd_dmg.fex,,
MTC_LOST_TIME_INJURIES_FINAL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\mtc_lost_time_injuries_final.mas,mtc_data_08_lost_time_inj.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Misc_Reports\MTC_Operations_Summary\mtc_data_08_lost_time_inj.fex,,
MTC_OPS_SUM_DELAY_CNLS_FINAL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\mtc_ops_sum_delay_cnls_final.mas,mtc_data_01_delays_cnls.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Misc_Reports\MTC_Operations_Summary\mtc_data_01_delays_cnls.fex,,
MTC_PORTAL_DELAY_DATA_FINAL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\mtc_portal_delay_data_final.mas,portal_upload_stn_otp_stats_acm_working.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\Portal_Upload\portal_upload_stn_otp_stats_acm_working.fex,,
NEW_ROUTE_PERF_TRACK_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\ops\new_route_perf_track_hold.mas,New_Route_Performance_Tracking.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\New_Route_Performance_Tracking\New_Route_Performance_Tracking.fex,,
NEW_ROUTE_PERF_TRACK_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\ops\new_route_perf_track_hold.mas,new_route_performance_tracking_00_data.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\new_route_performance_tracking_00_data.fex,,
OAL_COMPARISON_REPORT_FLIGHTS_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oal_comparison_report_flights_hold.mas,OAL_00_Data_OTP.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OAL_Comparison_Report\OAL_00_Data_OTP.fex,,
OPER_PERF_SUMMARY_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data.mas,oper_perf_summary_data.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data.fex,,
OPER_PERF_SUMMARY_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data.mas,oper_perf_summary_data.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data.fex,,
OPER_PERF_SUMMARY_DATA,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data.mas,oper_perf_summary_data_v2.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_v2.fex,,
OPER_PERF_SUMMARY_DATA_AOG,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_aog.mas,oper_perf_summary_data_mtc.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_mtc.fex,,
OPER_PERF_SUMMARY_DATA_AOG,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_aog.mas,oper_perf_summary_data_mtc.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_mtc.fex,,
OPER_PERF_SUMMARY_DATA_DLY_CODES,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_dly_codes.mas,oper_perf_summary_data_dly_codes.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_dly_codes.fex,,
OPER_PERF_SUMMARY_DATA_DLY_CODES,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_dly_codes.mas,oper_perf_summary_data_dly_codes.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_dly_codes.fex,,
OPER_PERF_SUMMARY_DATA_FUEL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_fuel.mas,oper_perf_summary_data_fuel.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_fuel.fex,,
OPER_PERF_SUMMARY_DATA_FUEL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_fuel.mas,oper_perf_summary_data_fuel.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_fuel.fex,,
OPER_PERF_SUMMARY_DATA_FUEL_2,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_fuel_2.mas,oper_perf_summary_data_fuel_2.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_fuel_2.fex,,
OPER_PERF_SUMMARY_DATA_FUEL_2,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_fuel_2.mas,oper_perf_summary_data_fuel_2.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_fuel_2.fex,,
OPER_PERF_SUMMARY_DATA_HIGH_IMPACT_DELAYS,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_high_impact_delays.mas,oper_perf_summary_data_high_impact_delays.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_high_impact_delays.fex,,
OPER_PERF_SUMMARY_DATA_HIGH_IMPACT_DELAYS,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_high_impact_delays.mas,oper_perf_summary_data_high_impact_delays.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_high_impact_delays.fex,,
OPER_PERF_SUMMARY_DATA_HUB_THRUPUT,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_hub_thruput.mas,oper_perf_summary_data_hub_thruput.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_hub_thruput.fex,,
OPER_PERF_SUMMARY_DATA_HUB_THRUPUT,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_hub_thruput.mas,oper_perf_summary_data_hub_thruput.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_hub_thruput.fex,,
OPER_PERF_SUMMARY_DATA_MEL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_mel.mas,oper_perf_summary_data_mel.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_mel.fex,,
OPER_PERF_SUMMARY_DATA_MEL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_mel.mas,oper_perf_summary_data_mel.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_mel.fex,,
OPER_PERF_SUMMARY_DATA_TARGETS,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_targets.mas,oper_perf_summary_data_targets.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_targets.fex,,
OPER_PERF_SUMMARY_DATA_TARGETS,output\EDA\EDASERVE\ops_analytics\data\hold\ops\oper_perf_summary_data_targets.mas,oper_perf_summary_data_targets.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_targets.fex,,
OPS_DATA_CALENDAR_HOLD_05,output\EDA\EDASERVE\ops_analytics\data\hold\ops\ops_data_calendar_hold_05.mas,oper_perf_summary_data_calendar.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_calendar.fex,,
OPS_DATA_CALENDAR_HOLD_05,output\EDA\EDASERVE\ops_analytics\data\hold\ops\ops_data_calendar_hold_05.mas,oper_perf_summary_data_calendar.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_calendar.fex,,
OPS_DATA_MTA_PERF_HOLD_FINAL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\ops_data_mta_perf_hold_final.mas,oper_perf_summary_data_mta_perf.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\ETLs\OPR_Data\oper_perf_summary_data_mta_perf.fex,,
OPS_DATA_MTA_PERF_HOLD_FINAL,output\EDA\EDASERVE\ops_analytics\data\hold\ops\ops_data_mta_perf_hold_final.mas,oper_perf_summary_data_mta_perf.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_mta_perf.fex,,
OPS_DATA_PF_HOLD_01,output\EDA\EDASERVE\ops_analytics\data\hold\ops\ops_data_pf_hold_01.mas,oper_perf_summary_data_perfect_flight.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_perfect_flight.fex,,
OPS_DATA_PF_HOLD_02,output\EDA\EDASERVE\ops_analytics\data\hold\ops\ops_data_pf_hold_02.mas,oper_perf_summary_data_perfect_flight.fex,output\WFC\Repository\Ops_Analytics\OPS\Reports\Remediated_Reports\OPR_Data\oper_perf_summary_data_perfect_flight.fex,,
